system:index,B11,B12,B2,B3,B4,B8,MNDWI,NDBI,NDVI,NDWI,label,rand,.geo
4899,0.2629,0.1565,0.0488,0.0778,0.0714,0.3484,-0.54956627,-0.13447437,0.6598865,-0.62276936,3,0.8402589245981873,"{""type"":""MultiPoint"",""coordinates"":[]}"
4900,0.1986,0.0973,0.0384,0.0667,0.0499,0.3324,-0.48329258,-0.24971837,0.7397035,-0.65598756,3,0.3573402983477688,"{""type"":""MultiPoint"",""coordinates"":[]}"
4901,0.2543,0.1596,0.0374,0.0814,0.0686,0.3592,-0.52241653,-0.17211266,0.6797079,-0.632208,3,0.9783149926542011,"{""type"":""MultiPoint"",""coordinates"":[]}"
4902,0.1838,0.0977,0.04405,0.0731,0.05645,0.3116,-0.4334845,-0.25747055,0.69650763,-0.6153984,3,0.5059934740856655,"{""type"":""MultiPoint"",""coordinates"":[]}"
4903,0.1916,0.0973,0.0403,0.0682,0.0544,0.2954,-0.48247078,-0.22911282,0.6806904,-0.62771654,3,0.9994019498431295,"{""type"":""MultiPoint"",""coordinates"":[]}"
4904,0.24835,0.1443,0.07505,0.1073,0.1166,0.3656,-0.40135866,-0.18632138,0.5039265,-0.54596406,3,0.16197815784832825,"{""type"":""MultiPoint"",""coordinates"":[]}"
4905,0.05435,0.03275,0.0414,0.0703,0.0512,0.1662,0.08345903,-0.516411,0.5206859,-0.43144953,3,0.21316637184093412,"{""type"":""MultiPoint"",""coordinates"":[]}"
4906,0.04095,0.024,0.03275,0.04835,0.0423,0.050499998,0.077435836,-0.13076,0.086217225,-0.03731049,3,0.5669048135901334,"{""type"":""MultiPoint"",""coordinates"":[]}"
4907,0.1472,0.0814,0.0263,0.0398,0.037,0.1632,-0.5582686,-0.046460863,0.61346155,-0.5936827,3,0.6295450028185021,"{""type"":""MultiPoint"",""coordinates"":[]}"
4908,0.19229999,0.09765,0.03295,0.059550002,0.04405,0.27195,-0.5323367,-0.16519767,0.70549196,-0.63705987,3,0.2354435913945967,"{""type"":""MultiPoint"",""coordinates"":[]}"
4909,0.1681,0.0988,0.041,0.0714,0.0656,0.1652,-0.4003215,0.007393703,0.4228856,-0.37427685,3,0.7106946795226359,"{""type"":""MultiPoint"",""coordinates"":[]}"
4910,0.1326,0.0715,0.0343,0.0614,0.0484,0.225,-0.36292428,-0.258348,0.64295673,-0.57506704,3,0.08207502711191894,"{""type"":""MultiPoint"",""coordinates"":[]}"
4911,0.1999,0.1071,0.03885,0.066,0.05585,0.2604,-0.5088455,-0.123349495,0.6328681,-0.5882649,3,0.9755790615449829,"{""type"":""MultiPoint"",""coordinates"":[]}"
4912,0.10124999,0.05835,0.0572,0.089,0.0772,0.20050001,-0.10475919,-0.31809485,0.46707073,-0.40916175,3,0.36479216353266675,"{""type"":""MultiPoint"",""coordinates"":[]}"
4913,0.19940001,0.10185,0.03255,0.0592,0.04685,0.26569998,-0.54754865,-0.14287968,0.69605005,-0.6295947,3,0.6422500134227584,"{""type"":""MultiPoint"",""coordinates"":[]}"
4914,0.22545001,0.129,0.03815,0.0695,0.054,0.3146,-0.5274861,-0.16485602,0.6955029,-0.6387135,3,0.4082776737472532,"{""type"":""MultiPoint"",""coordinates"":[]}"
4915,0.2799,0.1711,0.0532,0.0782,0.1028,0.2552,-0.561782,0.06724828,0.39305103,-0.5103589,3,0.8365535571427114,"{""type"":""MultiPoint"",""coordinates"":[]}"
4916,0.36275,0.255,0.0883,0.1188,0.16,0.3046,-0.51090145,0.11629724,0.29687953,-0.4337239,3,0.10999247473227813,"{""type"":""MultiPoint"",""coordinates"":[]}"
4917,0.1512,0.0724,0.03155,0.09835,0.0444,0.45319998,-0.21062173,-0.50676966,0.8134346,-0.64304173,3,0.18351753624663203,"{""type"":""MultiPoint"",""coordinates"":[]}"
4918,0.1505,0.0881,0.0643,0.0922,0.091,0.3112,-0.24762659,-0.33668765,0.5321908,-0.5357474,3,0.9227421562403608,"{""type"":""MultiPoint"",""coordinates"":[]}"
4919,0.2146,0.1098,0.02975,0.0614,0.0429,0.38305,-0.5482594,-0.27367607,0.80097693,-0.71091217,3,0.22748500177314257,"{""type"":""MultiPoint"",""coordinates"":[]}"
4920,0.17655,0.0938,0.03235,0.0643,0.0463,0.2773,-0.45281368,-0.2198401,0.706897,-0.6184975,3,0.528815162126428,"{""type"":""MultiPoint"",""coordinates"":[]}"
4921,0.2037,0.09995,0.0419,0.073599994,0.0547,0.31919998,-0.47460076,-0.22003682,0.70949405,-0.6331079,3,0.43252648846542463,"{""type"":""MultiPoint"",""coordinates"":[]}"
4922,0.1847,0.09375,0.0317,0.068450004,0.04395,0.371,-0.46427947,-0.32576445,0.78898275,-0.6871614,3,0.8450755124219951,"{""type"":""MultiPoint"",""coordinates"":[]}"
4923,0.15135,0.07985,0.0314,0.0532,0.0447,0.2105,-0.47272032,-0.1516893,0.6420737,-0.6004886,3,0.9700456517268454,"{""type"":""MultiPoint"",""coordinates"":[]}"
4924,0.0237,0.0173,0.02275,0.04225,0.0348,0.0406,0.26750827,-0.23288311,0.113537095,-0.0065792175,3,0.05006499849110546,"{""type"":""MultiPoint"",""coordinates"":[]}"
4925,0.0206,0.015,0.0322,0.0448,0.0407,0.0344,0.3727145,-0.23703702,-0.08389468,0.08212559,3,0.0049262864099783865,"{""type"":""MultiPoint"",""coordinates"":[]}"
4926,0.0383,0.0234,0.0502,0.0753,0.0725,0.07,0.32574677,-0.22410867,-0.05177664,0.093437634,3,0.4902129279771573,"{""type"":""MultiPoint"",""coordinates"":[]}"
4927,0.1977,0.0934,0.0257,0.0568,0.0321,0.4521,-0.5508666,-0.38872677,0.87211156,-0.77042514,3,0.745981613584156,"{""type"":""MultiPoint"",""coordinates"":[]}"
4928,0.2197,0.1211,0.0404,0.0695,0.0594,0.2789,-0.51642007,-0.11265163,0.6433447,-0.59386975,3,0.20650390905172877,"{""type"":""MultiPoint"",""coordinates"":[]}"
4929,0.0749,0.03715,0.03675,0.0523,0.04515,0.038000003,-0.15561937,0.32471633,-0.12551631,0.1664132,3,0.3088788201321182,"{""type"":""MultiPoint"",""coordinates"":[]}"
4930,0.1576,0.0878,0.0407,0.068900004,0.05255,0.2308,-0.39997435,-0.20099561,0.6281286,-0.55796874,3,0.5910404639251943,"{""type"":""MultiPoint"",""coordinates"":[]}"
4931,0.16305,0.086,0.04615,0.074599996,0.06425,0.2486,-0.36087152,-0.22103682,0.5821453,-0.518298,3,0.7607478372038777,"{""type"":""MultiPoint"",""coordinates"":[]}"
4932,0.23905,0.13385,0.04585,0.078999996,0.0757,0.38,-0.503545,-0.20063443,0.6530774,-0.64407146,3,0.09025658785741342,"{""type"":""MultiPoint"",""coordinates"":[]}"
4933,0.2075,0.1092,0.0319,0.0684,0.0444,0.3972,-0.51519114,-0.30144167,0.81978375,-0.73136336,3,0.60259302710181,"{""type"":""MultiPoint"",""coordinates"":[]}"
4934,0.02375,0.0176,0.0216,0.03995,0.0301,0.046800002,0.26418245,-0.30051652,0.23152785,-0.069049515,3,0.9113831375656188,"{""type"":""MultiPoint"",""coordinates"":[]}"
4935,0.1994,0.1037,0.0396,0.0684,0.051,0.3153,-0.49787536,-0.21755369,0.7189616,-0.64659035,3,0.32288626485638205,"{""type"":""MultiPoint"",""coordinates"":[]}"
4936,0.2034,0.1,0.0393,0.0695,0.05205,0.3073,-0.49743855,-0.20692791,0.70642614,-0.64409244,3,0.16107043844804847,"{""type"":""MultiPoint"",""coordinates"":[]}"
4937,0.0487,0.02895,0.03915,0.055749997,0.0574,0.055299997,0.07073543,-0.077239305,-0.009253899,-0.008596014,3,0.4474607562861176,"{""type"":""MultiPoint"",""coordinates"":[]}"
4938,0.16275,0.0814,0.03555,0.06295,0.04875,0.2804,-0.4414814,-0.2641443,0.7031014,-0.6341465,3,0.6750635889254452,"{""type"":""MultiPoint"",""coordinates"":[]}"
4939,0.1601,0.08135,0.0203,0.04075,0.0299,0.1539,-0.593212,0.03325152,0.6923064,-0.57746875,3,0.8522071570245239,"{""type"":""MultiPoint"",""coordinates"":[]}"
4940,0.12485,0.08055,0.0545,0.087249994,0.088,0.2818,-0.18394807,-0.3901985,0.52824444,-0.52966183,3,0.07571068869253073,"{""type"":""MultiPoint"",""coordinates"":[]}"
4941,0.106800005,0.063,0.0347,0.06555,0.04765,0.3001,-0.24303532,-0.47888297,0.7272937,-0.6424235,3,0.4208097410971614,"{""type"":""MultiPoint"",""coordinates"":[]}"
4942,0.1703,0.0886,0.0344,0.059100002,0.0467,0.2444,-0.48940068,-0.17936,0.6737645,-0.60841507,3,0.7684070260661284,"{""type"":""MultiPoint"",""coordinates"":[]}"
4943,0.0732,0.0414,0.0346,0.0565,0.0458,0.2014,-0.12900704,-0.4595808,0.6242424,-0.55564415,3,0.4272180101114845,"{""type"":""MultiPoint"",""coordinates"":[]}"
4944,0.206,0.1077,0.0331,0.0601,0.0489,0.32,-0.5472544,-0.21170917,0.7349919,-0.67976785,3,0.38067537873723745,"{""type"":""MultiPoint"",""coordinates"":[]}"
4945,0.0962,0.0609,0.0491,0.0874,0.0795,0.0524,-0.030067898,0.27064595,-0.17538463,0.21522693,3,0.0772725472486212,"{""type"":""MultiPoint"",""coordinates"":[]}"
4946,0.111200005,0.06075,0.0289,0.0538,0.0404,0.18955001,-0.3550382,-0.2513927,0.6426407,-0.563755,3,0.00961858572112595,"{""type"":""MultiPoint"",""coordinates"":[]}"
4947,0.14775,0.08465,0.03815,0.0683,0.0501,0.25590003,-0.37824982,-0.28017774,0.6661032,-0.5798281,3,0.15921512542972205,"{""type"":""MultiPoint"",""coordinates"":[]}"
4948,0.2832,0.1719,0.0926,0.1354,0.1548,0.416,-0.341745,-0.16943519,0.42537552,-0.48885074,3,0.457728882361215,"{""type"":""MultiPoint"",""coordinates"":[]}"
4949,0.14455,0.08265,0.0417,0.07565001,0.05995,0.33795,-0.32762063,-0.4131305,0.6957362,-0.6323027,3,0.8845834409982825,"{""type"":""MultiPoint"",""coordinates"":[]}"
4950,0.15125,0.08995,0.03385,0.05485,0.0426,0.22925,-0.46760145,-0.22611853,0.6847956,-0.6241193,3,0.3828882315797768,"{""type"":""MultiPoint"",""coordinates"":[]}"
4951,0.1791,0.09235,0.03315,0.0611,0.0436,0.2906,-0.49686855,-0.22478996,0.7400413,-0.6532585,3,0.011007086080948802,"{""type"":""MultiPoint"",""coordinates"":[]}"
4952,0.1344,0.0689,0.0239,0.0424,0.0331,0.1512,-0.52391076,-0.03511453,0.61366063,-0.5393655,3,0.2542673474070024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4953,0.1813,0.09555,0.03835,0.0686,0.0514,0.29315,-0.4581387,-0.2302397,0.7015149,-0.6226244,3,0.9026032505747205,"{""type"":""MultiPoint"",""coordinates"":[]}"
4954,0.118599996,0.0639,0.03475,0.0585,0.0482,0.21090001,-0.30635032,-0.27155164,0.61130506,-0.538906,3,0.7738909919732787,"{""type"":""MultiPoint"",""coordinates"":[]}"
4955,0.201,0.0989,0.0301,0.06755,0.0432,0.3836,-0.48884073,-0.30757305,0.79230213,-0.6976936,3,0.6970724576239695,"{""type"":""MultiPoint"",""coordinates"":[]}"
4956,0.20124999,0.10495,0.039,0.065699995,0.05335,0.2814,-0.49398208,-0.16000555,0.6862514,-0.616212,3,0.7985222586326375,"{""type"":""MultiPoint"",""coordinates"":[]}"
4957,0.1854,0.0972,0.0324,0.0589,0.0462,0.2448,-0.51522636,-0.1374853,0.67316514,-0.606488,3,0.94846856427575,"{""type"":""MultiPoint"",""coordinates"":[]}"
4958,0.1836,0.0938,0.0375,0.0682,0.0482,0.3468,-0.46075946,-0.31259045,0.7443319,-0.66452795,3,0.23435591845545,"{""type"":""MultiPoint"",""coordinates"":[]}"
4959,0.06385,0.0393,0.05885,0.09775,0.09665,0.1731,0.15881795,-0.33614323,0.2130835,-0.28145143,3,0.4066232421326498,"{""type"":""MultiPoint"",""coordinates"":[]}"
4960,0.0701,0.0385,0.0377,0.0768,0.0528,0.16530001,0.045358017,-0.37040183,0.4873289,-0.33354363,3,0.1136130019650835,"{""type"":""MultiPoint"",""coordinates"":[]}"
4961,0.0366,0.0237,0.0219,0.0356,0.0359,0.0475,-0.028871391,-0.11911353,0.15012106,-0.16019417,3,0.44434979308348754,"{""type"":""MultiPoint"",""coordinates"":[]}"
4962,0.2667,0.15945,0.0458,0.077,0.07125,0.3644,-0.5499835,-0.15837218,0.66553545,-0.6497661,3,0.7022887550281462,"{""type"":""MultiPoint"",""coordinates"":[]}"
4963,0.2077,0.1148,0.0347,0.0698,0.0529,0.4256,-0.49914938,-0.33481646,0.7678297,-0.71779144,3,0.8546149987285001,"{""type"":""MultiPoint"",""coordinates"":[]}"
4964,0.10155,0.065,0.0465,0.0792,0.0667,0.31260002,-0.12676921,-0.5098322,0.64182395,-0.60841596,3,0.9804654431153992,"{""type"":""MultiPoint"",""coordinates"":[]}"
4965,0.03965,0.0289,0.0186,0.02945,0.02385,0.1065,-0.14835215,-0.35237563,0.63631487,-0.522962,3,0.2434718415087871,"{""type"":""MultiPoint"",""coordinates"":[]}"
4966,0.2448,0.15515,0.0411,0.07179999,0.05355,0.45920002,-0.54709226,-0.3039167,0.7872717,-0.72918844,3,0.407729084781171,"{""type"":""MultiPoint"",""coordinates"":[]}"
4967,0.2137,0.1082,0.0385,0.0712,0.0481,0.3836,-0.4986014,-0.28457448,0.7635723,-0.6793463,3,0.9941259197789062,"{""type"":""MultiPoint"",""coordinates"":[]}"
4968,0.20755,0.10415,0.02685,0.062349997,0.03765,0.39375,-0.5380726,-0.30671975,0.8259215,-0.72893053,3,0.7593608479030168,"{""type"":""MultiPoint"",""coordinates"":[]}"
4969,0.191,0.0968,0.03195,0.06355,0.0381,0.40579998,-0.49750754,-0.35564202,0.82714605,-0.7259282,3,0.641659850975281,"{""type"":""MultiPoint"",""coordinates"":[]}"
4970,0.16984999,0.1029,0.04715,0.0706,0.0629,0.104200006,-0.4013115,0.23423424,0.2460618,-0.17742513,3,0.16030607999806512,"{""type"":""MultiPoint"",""coordinates"":[]}"
4971,0.167,0.0882,0.032,0.0578,0.044,0.324,-0.49603668,-0.306637,0.7542266,-0.6974952,3,0.908831337911673,"{""type"":""MultiPoint"",""coordinates"":[]}"
4972,0.1513,0.0874,0.0417,0.0763,0.0697,0.3165,-0.33099517,-0.3430056,0.6431662,-0.60298234,3,0.3488680272466983,"{""type"":""MultiPoint"",""coordinates"":[]}"
4973,0.1921,0.1016,0.0341,0.061,0.048,0.2958,-0.51664025,-0.21570091,0.7191536,-0.65397924,3,0.7546369878524197,"{""type"":""MultiPoint"",""coordinates"":[]}"
4974,0.2067,0.1128,0.037,0.0698,0.0528,0.358,-0.49657643,-0.2538161,0.7471698,-0.6692343,3,0.2672844644387723,"{""type"":""MultiPoint"",""coordinates"":[]}"
4975,0.0337,0.0212,0.0344,0.05285,0.047,0.07095,0.20042767,-0.35301888,0.23785964,-0.19518507,3,0.8836049531100785,"{""type"":""MultiPoint"",""coordinates"":[]}"
4976,0.2955,0.19545,0.07425,0.1175,0.1434,0.38239998,-0.4196737,-0.08426662,0.42576975,-0.4850752,3,0.9226537337111154,"{""type"":""MultiPoint"",""coordinates"":[]}"
4977,0.2204,0.1131,0.0339,0.0681,0.0435,0.3832,-0.5265472,-0.26415414,0.8011219,-0.7100849,3,0.7706659324264992,"{""type"":""MultiPoint"",""coordinates"":[]}"
4978,0.20385,0.10085,0.02745,0.0612,0.0373,0.41114998,-0.53198075,-0.33483943,0.8311996,-0.7324495,3,0.9444948780071241,"{""type"":""MultiPoint"",""coordinates"":[]}"
4979,0.2123,0.1133,0.0367,0.0624,0.0526,0.2736,-0.54583174,-0.11510204,0.66643745,-0.6389083,3,0.8354796987007255,"{""type"":""MultiPoint"",""coordinates"":[]}"
4980,0.19690001,0.1042,0.03955,0.0647,0.0549,0.2463,-0.5126476,-0.09132647,0.6244084,-0.59286195,3,0.9825698711780256,"{""type"":""MultiPoint"",""coordinates"":[]}"
4981,0.1971,0.122,0.0472,0.0748,0.0716,0.274,-0.45242986,-0.15265577,0.58371043,-0.5722041,3,0.16261903780472597,"{""type"":""MultiPoint"",""coordinates"":[]}"
4982,0.0739,0.0423,0.0266,0.0426,0.0357,0.1286,-0.26464045,-0.259748,0.54852545,-0.48440748,3,0.8373007819339184,"{""type"":""MultiPoint"",""coordinates"":[]}"
4983,0.181,0.0987,0.03645,0.066599995,0.04675,0.3116,-0.46461338,-0.26058012,0.7394105,-0.6464862,3,0.37734045647938674,"{""type"":""MultiPoint"",""coordinates"":[]}"
4984,0.1812,0.09795,0.0351,0.0611,0.0466,0.3178,-0.48767108,-0.28357396,0.7340973,-0.67201906,3,0.5358110391149749,"{""type"":""MultiPoint"",""coordinates"":[]}"
4985,0.09015,0.04795,0.03355,0.0546,0.04285,0.2146,-0.22901678,-0.40122458,0.67028743,-0.60400534,3,0.9327666663579572,"{""type"":""MultiPoint"",""coordinates"":[]}"
4986,0.2268,0.1183,0.0408,0.074149996,0.0547,0.4214,-0.5267927,-0.27968165,0.7761567,-0.7073406,3,0.5928739701163953,"{""type"":""MultiPoint"",""coordinates"":[]}"
4987,0.16475001,0.08725,0.0373,0.0767,0.0471,0.40545,-0.37121025,-0.42442268,0.7873142,-0.68072003,3,0.254673502200636,"{""type"":""MultiPoint"",""coordinates"":[]}"
4988,0.1812,0.0889,0.0302,0.0638,0.0405,0.4008,-0.4845361,-0.38440678,0.8086464,-0.710819,3,0.4981234769557693,"{""type"":""MultiPoint"",""coordinates"":[]}"
4989,0.1282,0.068,0.0416,0.0686,0.0569,0.18,-0.31556505,-0.15856524,0.53154576,-0.453271,3,0.36410404810909747,"{""type"":""MultiPoint"",""coordinates"":[]}"
4990,0.16955,0.0898,0.04265,0.07485,0.0562,0.2969,-0.3649483,-0.31335133,0.6694257,-0.58562297,3,0.38755268589466574,"{""type"":""MultiPoint"",""coordinates"":[]}"
4991,0.1679,0.09855,0.03,0.0497,0.04745,0.161,-0.5368727,0.012652448,0.55025464,-0.5187075,3,0.7742712591879787,"{""type"":""MultiPoint"",""coordinates"":[]}"
4992,0.1833,0.094,0.0386,0.0686,0.0501,0.3272,-0.4538217,-0.2826677,0.7301038,-0.6534472,3,0.9783946960023238,"{""type"":""MultiPoint"",""coordinates"":[]}"
4993,0.259,0.1503,0.067,0.101,0.1052,0.3904,-0.45074052,-0.19873016,0.575734,-0.57793564,3,0.4428108101621202,"{""type"":""MultiPoint"",""coordinates"":[]}"
4994,0.31555,0.2208,0.1167,0.1487,0.1836,0.34145,-0.37072822,-0.041941367,0.3014567,-0.40017897,3,0.6412379035455047,"{""type"":""MultiPoint"",""coordinates"":[]}"
4995,0.1248,0.0703,0.0359,0.0586,0.0481,0.1754,-0.34102836,-0.17319664,0.56751466,-0.48765722,3,0.4104851639383661,"{""type"":""MultiPoint"",""coordinates"":[]}"
4996,0.14085001,0.07455,0.03255,0.0561,0.042,0.218,-0.41742116,-0.22177887,0.65824753,-0.5906481,3,0.8906038810436071,"{""type"":""MultiPoint"",""coordinates"":[]}"
4997,0.20555,0.10255,0.0379,0.06925,0.0545,0.3093,-0.49759504,-0.20192206,0.7015268,-0.63592154,3,0.7758985634819192,"{""type"":""MultiPoint"",""coordinates"":[]}"
4998,0.19435,0.1015,0.0354,0.0635,0.04925,0.2877,-0.51108485,-0.19182046,0.70743865,-0.6435935,3,0.34566266000623413,"{""type"":""MultiPoint"",""coordinates"":[]}"
4999,0.2085,0.1135,0.0376,0.063,0.054,0.2763,-0.53330827,-0.13168137,0.6604567,-0.63598615,3,0.804724394147785,"{""type"":""MultiPoint"",""coordinates"":[]}"
5000,0.2078,0.10985,0.0349,0.0614,0.04925,0.2356,-0.5531453,-0.036065605,0.6524097,-0.58445275,3,0.05850613301216645,"{""type"":""MultiPoint"",""coordinates"":[]}"
5001,0.14660001,0.07995,0.03905,0.061499998,0.0533,0.255,-0.40162876,-0.25302702,0.6376063,-0.6172524,3,0.5905630307218547,"{""type"":""MultiPoint"",""coordinates"":[]}"
5002,0.2198,0.1124,0.035,0.0616,0.0484,0.3108,-0.5604547,-0.17468354,0.72245765,-0.66574097,3,0.9253074603121325,"{""type"":""MultiPoint"",""coordinates"":[]}"
5003,0.21405,0.1054,0.0353,0.0669,0.0438,0.3844,-0.5210867,-0.27603233,0.78987,-0.7065789,3,0.5003116225989775,"{""type"":""MultiPoint"",""coordinates"":[]}"
5004,0.1268,0.0667,0.03535,0.0526,0.04795,0.1476,-0.38131982,-0.09806457,0.5252412,-0.45804662,3,0.7421963164020489,"{""type"":""MultiPoint"",""coordinates"":[]}"
5005,0.1894,0.1006,0.0353,0.061300002,0.0502,0.2295,-0.5039854,-0.09420949,0.63889736,-0.5804448,3,0.4813404396402402,"{""type"":""MultiPoint"",""coordinates"":[]}"
5006,0.122,0.0726,0.0352,0.0611,0.0504,0.2202,-0.33404258,-0.287181,0.62480855,-0.5840188,3,0.32211599877193453,"{""type"":""MultiPoint"",""coordinates"":[]}"
5007,0.0863,0.05175,0.0188,0.032250002,0.03055,0.0963,-0.4559246,-0.066495724,0.5172931,-0.50194675,3,0.32044058546707965,"{""type"":""MultiPoint"",""coordinates"":[]}"
5008,0.3098,0.2232,0.1012,0.1304,0.1736,0.2999,-0.40959412,0.025129102,0.25782925,-0.38278148,3,0.9613525989609583,"{""type"":""MultiPoint"",""coordinates"":[]}"
5009,0.26225,0.16765,0.06985,0.1052,0.1273,0.34855,-0.40714827,-0.090600386,0.44592285,-0.5272784,3,0.5126578194757979,"{""type"":""MultiPoint"",""coordinates"":[]}"
5010,0.2615,0.1653,0.0785,0.111,0.1288,0.3604,-0.40455782,-0.113283485,0.43137255,-0.5,3,0.9919984798544476,"{""type"":""MultiPoint"",""coordinates"":[]}"
5011,0.1418,0.08265,0.03515,0.04955,0.0553,0.1083,-0.49423507,0.14963326,0.31644326,-0.35568395,3,0.2806907651951853,"{""type"":""MultiPoint"",""coordinates"":[]}"
5012,0.0842,0.0443,0.0546,0.0961,0.092,0.1197,0.027863162,-0.07917457,0.18898842,-0.16085204,3,0.3094536068821325,"{""type"":""MultiPoint"",""coordinates"":[]}"
5013,0.206,0.1132,0.0353,0.0647,0.0534,0.2732,-0.5200289,-0.13205647,0.66839695,-0.6180258,3,0.5324243850732009,"{""type"":""MultiPoint"",""coordinates"":[]}"
5014,0.2002,0.1081,0.0363,0.0624,0.0513,0.2752,-0.5230033,-0.15351997,0.67907417,-0.6221945,3,0.11034775912721084,"{""type"":""MultiPoint"",""coordinates"":[]}"
5015,0.17019999,0.088,0.03455,0.06055,0.04755,0.2561,-0.468049,-0.20853162,0.6703112,-0.6179192,3,0.2580275297737489,"{""type"":""MultiPoint"",""coordinates"":[]}"
5016,0.2266,0.1289,0.0386,0.0735,0.0597,0.3388,-0.52879584,-0.17269705,0.7006135,-0.6442611,3,0.3922419293120656,"{""type"":""MultiPoint"",""coordinates"":[]}"
5017,0.214,0.1089,0.0422,0.0737,0.054,0.382,-0.49503252,-0.27713588,0.744,-0.6793893,3,0.4934927791524344,"{""type"":""MultiPoint"",""coordinates"":[]}"
5018,0.1806,0.0872,0.0277,0.066,0.0353,0.3628,-0.4665062,-0.34497088,0.82308036,-0.70371944,3,0.5099663342930277,"{""type"":""MultiPoint"",""coordinates"":[]}"
5019,0.218,0.1144,0.03515,0.0674,0.0457,0.356,-0.52851623,-0.23320727,0.7669636,-0.6825144,3,0.8970150443060828,"{""type"":""MultiPoint"",""coordinates"":[]}"
5020,0.1365,0.0706,0.03545,0.062200002,0.04525,0.28,-0.3660324,-0.3443201,0.7237849,-0.63405794,3,0.11771446944768194,"{""type"":""MultiPoint"",""coordinates"":[]}"
5021,0.2837,0.177,0.0653,0.0976,0.0952,0.4192,-0.48806712,-0.16917923,0.5990906,-0.6015587,3,0.52446433195186,"{""type"":""MultiPoint"",""coordinates"":[]}"
5022,0.2257,0.1314,0.0353,0.0632,0.0488,0.2884,-0.564932,-0.106334426,0.6978885,-0.63434637,3,0.10240067546749887,"{""type"":""MultiPoint"",""coordinates"":[]}"
5023,0.24215001,0.13755,0.03915,0.0682,0.0488,0.40925,-0.56420195,-0.25585642,0.77794933,-0.7131316,3,0.8503986225080951,"{""type"":""MultiPoint"",""coordinates"":[]}"
5024,0.1454,0.0782,0.0298,0.0524,0.041,0.22420001,-0.4752701,-0.20886914,0.6927958,-0.62305653,3,0.22958713346598614,"{""type"":""MultiPoint"",""coordinates"":[]}"
5025,0.1611,0.08655,0.03455,0.0618,0.04525,0.3308,-0.45607778,-0.35810524,0.7636659,-0.69181937,3,0.20584426235747144,"{""type"":""MultiPoint"",""coordinates"":[]}"
5026,0.18744999,0.09805,0.0363,0.070199996,0.04865,0.3728,-0.45603082,-0.32315743,0.76721907,-0.67078775,3,0.851644885436233,"{""type"":""MultiPoint"",""coordinates"":[]}"
5027,0.22580001,0.12275,0.0462,0.083399996,0.0663,0.4876,-0.4502252,-0.36233345,0.7480967,-0.6869901,3,0.7666664907863114,"{""type"":""MultiPoint"",""coordinates"":[]}"
5028,0.1983,0.1107,0.0448,0.0844,0.0652,0.3964,-0.4116402,-0.3275862,0.72257787,-0.65849805,3,0.9379362794653259,"{""type"":""MultiPoint"",""coordinates"":[]}"
5029,0.0701,0.0385,0.0338,0.0575,0.0478,0.06475,-0.06944486,0.092389,0.17782423,-0.10563957,3,0.04136710541163213,"{""type"":""MultiPoint"",""coordinates"":[]}"
5030,0.37535,0.25625,0.1089,0.1376,0.1807,0.3156,-0.45367295,0.097385556,0.2431237,-0.37139317,3,0.11738073887496847,"{""type"":""MultiPoint"",""coordinates"":[]}"
5031,0.1835,0.0954,0.0296,0.0607,0.0398,0.3308,-0.5023197,-0.29317123,0.77899647,-0.68633705,3,0.3035927977154965,"{""type"":""MultiPoint"",""coordinates"":[]}"
5032,0.0268,0.0193,0.0227,0.042,0.0324,0.0486,0.19796959,-0.32254335,0.21968786,-0.121827394,3,0.20824487591126084,"{""type"":""MultiPoint"",""coordinates"":[]}"
